latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
44.03288,26.61276,305.3,0.46,0.64,2018-09-01,0112,N,VIIRS,n,1.0NRT,288.1,1.6,N
44.03326,26.61557,316.1,0.46,0.64,2018-09-01,0112,N,VIIRS,n,1.0NRT,288.5,1.6,N
43.08614,24.17189,302.7,0.38,0.59,2018-09-01,0112,N,VIIRS,n,1.0NRT,286.6,0.7,N
42.71624,24.16937,319.6,0.39,0.59,2018-09-01,0112,N,VIIRS,n,1.0NRT,286.1,3.5,N
42.71493,24.17393,314.5,0.39,0.59,2018-09-01,0112,N,VIIRS,n,1.0NRT,285.7,1.9,N
42.71504,24.16995,327.7,0.39,0.59,2018-09-01,0112,N,VIIRS,n,1.0NRT,286.7,4.3,N
42.71375,24.17453,305,0.39,0.59,2018-09-01,0112,N,VIIRS,n,1.0NRT,285.3,2.1,N
43.79201,27.13479,339.2,0.39,0.36,2018-09-01,1054,N,VIIRS,n,1.0NRT,309,2.8,D
42.41405,25.9021,341.1,0.42,0.38,2018-09-01,1054,N,VIIRS,l,1.0NRT,313.4,4.6,D
42.41313,25.89702,336.4,0.42,0.38,2018-09-01,1054,N,VIIRS,l,1.0NRT,309.8,4.6,D
42.41654,25.89589,335.5,0.42,0.38,2018-09-01,1054,N,VIIRS,l,1.0NRT,310.2,6.3,D
43.51588,28.33947,349.3,0.38,0.36,2018-09-01,1054,N,VIIRS,n,1.0NRT,306.6,8.1,D
43.75692,28.09662,367,0.38,0.36,2018-09-01,1054,N,VIIRS,l,1.0NRT,329.8,86.9,D
43.7602,28.09564,343.5,0.38,0.36,2018-09-01,1054,N,VIIRS,n,1.0NRT,301.9,6.7,D
43.79281,27.1396,335.9,0.39,0.36,2018-09-01,1054,N,VIIRS,l,1.0NRT,308,2.9,D
43.373,24.00533,330,0.47,0.4,2018-09-01,1054,N,VIIRS,l,1.0NRT,300.1,3.5,D
43.65272,25.46426,336.5,0.42,0.38,2018-09-01,1054,N,VIIRS,l,1.0NRT,308.2,6.2,D
43.91448,26.6044,344.6,0.4,0.37,2018-09-01,1054,N,VIIRS,n,1.0NRT,308.7,5.5,D
43.9178,26.60336,339.3,0.4,0.37,2018-09-01,1054,N,VIIRS,n,1.0NRT,309.4,5,D
43.43251,23.51192,335.8,0.49,0.4,2018-09-01,1054,N,VIIRS,n,1.0NRT,303.9,4.1,D
43.43317,23.5095,336.3,0.49,0.4,2018-09-01,1054,N,VIIRS,n,1.0NRT,303.1,4.1,D
43.76778,23.95967,334.7,0.47,0.4,2018-09-01,1054,N,VIIRS,n,1.0NRT,303.3,18.9,D
43.84061,23.69091,339.6,0.48,0.4,2018-09-01,1054,N,VIIRS,n,1.0NRT,302.6,6.1,D
43.8732,22.54935,333.3,0.53,0.42,2018-09-01,1054,N,VIIRS,n,1.0NRT,301.2,7,D
43.08826,24.16917,296.4,0.62,0.71,2018-09-01,2312,N,VIIRS,n,1.0NRT,286.3,0.8,N
43.08591,24.17405,297.6,0.62,0.71,2018-09-01,2312,N,VIIRS,n,1.0NRT,286.7,0.8,N
42.7162,24.16569,303.3,0.61,0.71,2018-09-01,2312,N,VIIRS,n,1.0NRT,285.8,1.6,N
42.71612,24.17385,306.6,0.61,0.71,2018-09-01,2312,N,VIIRS,n,1.0NRT,284.9,1.6,N
43.08839,24.17534,299.4,0.46,0.47,2018-09-02,0054,N,VIIRS,n,1.0NRT,288.3,0.3,N
42.71637,24.1715,344,0.46,0.47,2018-09-02,0054,N,VIIRS,n,1.0NRT,289.3,6.5,N
42.71211,24.16991,311.3,0.46,0.47,2018-09-02,0054,N,VIIRS,n,1.0NRT,286.5,2,N
42.59023,23.10194,299.9,0.42,0.45,2018-09-02,0054,N,VIIRS,n,1.0NRT,286.5,1,N
43.19516,25.1835,330.1,0.45,0.47,2018-09-02,1036,N,VIIRS,l,1.0NRT,302.4,7.4,D
43.19393,25.17819,355.3,0.45,0.47,2018-09-02,1036,N,VIIRS,n,1.0NRT,305.7,7.4,D
43.15457,24.20494,341.4,0.5,0.49,2018-09-02,1036,N,VIIRS,n,1.0NRT,302,5.3,D
43.42482,24.98602,331.9,0.45,0.47,2018-09-02,1036,N,VIIRS,n,1.0NRT,302.6,0.8,D
43.4708,24.88891,330.4,0.45,0.47,2018-09-02,1036,N,VIIRS,n,1.0NRT,302.4,2.7,D
43.48964,23.77921,351.4,0.51,0.49,2018-09-02,1036,N,VIIRS,n,1.0NRT,304.4,7.1,D
43.7394,23.38807,338,0.52,0.5,2018-09-02,1036,N,VIIRS,n,1.0NRT,302.7,2.8,D
43.79248,22.98986,339.6,0.54,0.51,2018-09-02,1036,N,VIIRS,n,1.0NRT,303.3,8,D
43.52628,24.22666,330.9,0.56,0.69,2018-09-02,1218,N,VIIRS,n,1.0NRT,297.5,2.6,D
43.78488,23.00299,346.6,0.49,0.65,2018-09-02,1218,N,VIIRS,n,1.0NRT,299.1,8.2,D
43.78475,22.99667,353.6,0.49,0.65,2018-09-02,1218,N,VIIRS,n,1.0NRT,298.2,8.2,D
43.79099,23.00278,345.4,0.49,0.65,2018-09-02,1218,N,VIIRS,n,1.0NRT,297.4,7.9,D
43.79086,22.99647,351.5,0.49,0.65,2018-09-02,1218,N,VIIRS,n,1.0NRT,300,7.9,D
43.79072,22.99013,338.7,0.49,0.65,2018-09-02,1218,N,VIIRS,n,1.0NRT,299.4,5.8,D
43.81385,22.93253,335.1,0.49,0.65,2018-09-02,1218,N,VIIRS,n,1.0NRT,300.9,5,D
43.81994,22.93239,345.1,0.49,0.65,2018-09-02,1218,N,VIIRS,n,1.0NRT,295.1,5,D
43.86867,23.46321,340,0.52,0.67,2018-09-02,1218,N,VIIRS,n,1.0NRT,301,5.4,D
43.28263,23.46678,303.6,0.42,0.38,2018-09-03,0036,N,VIIRS,n,1.0NRT,289.7,0.7,N
43.08695,24.17148,302.8,0.44,0.38,2018-09-03,0036,N,VIIRS,n,1.0NRT,288.7,0.5,N
42.71515,24.17435,331,0.45,0.39,2018-09-03,0036,N,VIIRS,n,1.0NRT,291.2,4.4,N
42.71619,24.16903,310.2,0.45,0.39,2018-09-03,0036,N,VIIRS,n,1.0NRT,288.6,4.4,N
42.71166,24.17321,305.5,0.45,0.39,2018-09-03,0036,N,VIIRS,n,1.0NRT,287.2,4.4,N
42.71225,24.17206,326.7,0.43,0.62,2018-09-03,1018,N,VIIRS,l,1.0NRT,296.9,4.2,D
43.84767,26.48413,334.5,0.62,0.54,2018-09-03,1018,N,VIIRS,n,1.0NRT,301.1,1.4,D
43.63097,24.71798,367,0.38,0.59,2018-09-03,1018,N,VIIRS,h,1.0NRT,300.4,5.6,D
43.63226,24.72249,335.5,0.38,0.59,2018-09-03,1018,N,VIIRS,n,1.0NRT,297.9,5.6,D
42.39654,27.0087,331.3,0.44,0.62,2018-09-03,1200,N,VIIRS,n,1.0NRT,297.4,2.6,D
42.40089,27.01069,334.9,0.44,0.63,2018-09-03,1200,N,VIIRS,n,1.0NRT,295.8,2,D
42.71359,24.17082,333.1,0.32,0.54,2018-09-03,1200,N,VIIRS,n,1.0NRT,296.7,3.7,D
43.23211,27.59679,302.4,0.41,0.37,2018-09-04,0012,N,VIIRS,n,1.0NRT,288.7,0.4,N
42.36046,27.18578,318.6,0.41,0.37,2018-09-04,0012,N,VIIRS,n,1.0NRT,289,2.1,N
42.06245,24.81169,305.1,0.38,0.36,2018-09-04,0012,N,VIIRS,n,1.0NRT,290.9,0.8,N
42.33325,26.05822,330.5,0.6,0.7,2018-09-04,1000,N,VIIRS,n,1.0NRT,293.5,3.4,D
42.33304,26.05703,330,0.6,0.7,2018-09-04,1000,N,VIIRS,n,1.0NRT,293.1,2,D
42.71329,24.17339,335.1,0.7,0.75,2018-09-04,1000,N,VIIRS,n,1.0NRT,290.9,5.9,D
43.64103,26.46979,341.3,0.52,0.67,2018-09-04,1000,N,VIIRS,n,1.0NRT,294.8,5.2,D
43.64013,26.4683,330.4,0.52,0.67,2018-09-04,1000,N,VIIRS,n,1.0NRT,293.8,7.5,D
42.71725,24.17421,333.3,0.56,0.43,2018-09-04,1136,N,VIIRS,n,1.0NRT,297.8,5.1,D
43.54515,26.54087,340.9,0.49,0.49,2018-09-04,1136,N,VIIRS,n,1.0NRT,300.7,9.4,D
43.64874,24.7035,340.2,0.4,0.44,2018-09-04,1136,N,VIIRS,n,1.0NRT,297.9,2.7,D
43.99933,26.52584,340.2,0.5,0.49,2018-09-04,1136,N,VIIRS,n,1.0NRT,303.6,3,D
43.90636,27.1333,297.9,0.42,0.38,2018-09-04,2354,N,VIIRS,n,1.0NRT,286,0.4,N
43.92959,26.89778,300.7,0.43,0.38,2018-09-04,2354,N,VIIRS,n,1.0NRT,285.3,0.6,N
43.9289,26.90316,302.4,0.43,0.38,2018-09-04,2354,N,VIIRS,n,1.0NRT,286,0.6,N
42.71852,24.16734,298,0.75,0.77,2018-09-05,0136,N,VIIRS,n,1.0NRT,281.8,1.7,N
42.71536,24.17612,298.8,0.76,0.77,2018-09-05,0136,N,VIIRS,n,1.0NRT,281.4,1.7,N
42.71193,24.17311,307.6,0.76,0.77,2018-09-05,0136,N,VIIRS,n,1.0NRT,282,2.5,N
42.71431,24.17353,347.1,0.39,0.37,2018-09-05,1118,N,VIIRS,n,1.0NRT,298.3,7,D
43.08765,24.17359,300.2,0.59,0.53,2018-09-05,2336,N,VIIRS,n,1.0NRT,284.9,1,N
43.28263,23.46708,301.5,0.41,0.61,2018-09-06,0118,N,VIIRS,n,1.0NRT,284.5,1.2,N
43.69471,27.51746,347,0.39,0.36,2018-09-06,1100,N,VIIRS,n,1.0NRT,298.3,6.3,D
43.6994,27.52604,343.5,0.39,0.36,2018-09-06,1100,N,VIIRS,n,1.0NRT,300.6,9.7,D
43.69869,27.52129,337.7,0.39,0.36,2018-09-06,1100,N,VIIRS,n,1.0NRT,297,6.3,D
43.70268,27.52512,336.4,0.39,0.36,2018-09-06,1100,N,VIIRS,n,1.0NRT,299.6,2.7,D
43.81172,27.50597,345.1,0.39,0.36,2018-09-06,1100,N,VIIRS,n,1.0NRT,302.2,16.7,D
43.81501,27.50506,337.2,0.39,0.36,2018-09-06,1100,N,VIIRS,n,1.0NRT,295.1,5,D
43.64091,24.23709,342.6,0.41,0.37,2018-09-06,1100,N,VIIRS,n,1.0NRT,301.1,10.8,D
43.64428,24.23595,344.7,0.41,0.37,2018-09-06,1100,N,VIIRS,n,1.0NRT,300.3,6.6,D
43.23193,27.59371,297.6,0.35,0.56,2018-09-06,2318,N,VIIRS,n,1.0NRT,285.2,0.4,N
43.08798,24.17366,299.7,0.51,0.66,2018-09-06,2318,N,VIIRS,n,1.0NRT,285.3,0.6,N
42.71528,24.16798,318.8,0.51,0.66,2018-09-06,2318,N,VIIRS,n,1.0NRT,285,3.8,N
42.71702,24.1688,314.1,0.51,0.66,2018-09-06,2318,N,VIIRS,n,1.0NRT,284.2,1.9,N
43.23191,27.59581,295.5,0.39,0.59,2018-09-07,0100,N,VIIRS,n,1.0NRT,285.4,0.6,N
42.7153,24.16935,334.9,0.55,0.51,2018-09-07,0100,N,VIIRS,n,1.0NRT,286.9,5.8,N
42.71449,24.16794,325,0.55,0.51,2018-09-07,0100,N,VIIRS,n,1.0NRT,285.7,4.7,N
42.71285,24.17445,306.9,0.55,0.51,2018-09-07,0100,N,VIIRS,n,1.0NRT,284.7,2.5,N
43.42012,28.07246,334.1,0.44,0.38,2018-09-07,1042,N,VIIRS,n,1.0NRT,305.1,3.8,D
43.41912,28.06705,330.9,0.44,0.38,2018-09-07,1042,N,VIIRS,n,1.0NRT,304,1.8,D
43.41939,28.07026,341.4,0.44,0.38,2018-09-07,1042,N,VIIRS,n,1.0NRT,305.3,4,D
42.7155,24.17599,337.1,0.43,0.46,2018-09-07,1042,N,VIIRS,n,1.0NRT,297.3,4.8,D
42.71432,24.17073,326.9,0.43,0.46,2018-09-07,1042,N,VIIRS,l,1.0NRT,299.9,4.4,D
42.71448,24.17316,346.8,0.43,0.46,2018-09-07,1042,N,VIIRS,n,1.0NRT,302.2,8.5,D
43.83151,27.99594,333.1,0.44,0.38,2018-09-07,1042,N,VIIRS,l,1.0NRT,304.8,7.8,D
43.65045,27.00662,342.6,0.47,0.4,2018-09-07,1042,N,VIIRS,n,1.0NRT,300.1,7.7,D
43.64994,27.0058,344.4,0.47,0.4,2018-09-07,1042,N,VIIRS,n,1.0NRT,298.6,5.8,D
43.31262,24.37779,336.2,0.41,0.45,2018-09-07,1042,N,VIIRS,n,1.0NRT,294.6,9.7,D
43.3166,24.37613,355,0.41,0.45,2018-09-07,1042,N,VIIRS,n,1.0NRT,300.1,9.7,D
43.3196,24.37733,330.6,0.41,0.45,2018-09-07,1042,N,VIIRS,n,1.0NRT,295.9,2.3,D
44.01735,27.63925,333.1,0.45,0.39,2018-09-07,1042,N,VIIRS,n,1.0NRT,300.7,2.4,D
43.47184,24.19086,343.5,0.41,0.45,2018-09-07,1042,N,VIIRS,n,1.0NRT,298.3,5,D
43.66959,24.35072,343.6,0.4,0.44,2018-09-07,1042,N,VIIRS,n,1.0NRT,302.9,8.1,D
43.67755,24.34759,347.9,0.4,0.44,2018-09-07,1042,N,VIIRS,n,1.0NRT,306.4,11.3,D
43.6815,24.34589,341.8,0.4,0.44,2018-09-07,1042,N,VIIRS,n,1.0NRT,300.8,19.2,D
43.68042,24.34106,352.7,0.4,0.44,2018-09-07,1042,N,VIIRS,n,1.0NRT,313.8,43.7,D
43.74485,24.39757,367,0.4,0.44,2018-09-07,1042,N,VIIRS,h,1.0NRT,304.3,10.6,D
43.53843,23.46272,341,0.44,0.46,2018-09-07,1042,N,VIIRS,n,1.0NRT,298.9,5.2,D
43.65959,23.97565,352.3,0.42,0.45,2018-09-07,1042,N,VIIRS,n,1.0NRT,306.7,22.6,D
43.81254,23.80225,347.1,0.42,0.45,2018-09-07,1042,N,VIIRS,n,1.0NRT,300.6,7.4,D
42.34987,24.42961,351.2,0.69,0.74,2018-09-07,1224,N,VIIRS,n,1.0NRT,297.2,16.4,D
42.35543,24.42978,340.8,0.69,0.74,2018-09-07,1224,N,VIIRS,n,1.0NRT,296.5,10.5,D
42.57507,25.46286,340,0.77,0.78,2018-09-07,1224,N,VIIRS,n,1.0NRT,294,6.3,D
42.57569,25.45954,345.2,0.77,0.78,2018-09-07,1224,N,VIIRS,n,1.0NRT,293.6,8.4,D
43.30301,24.38124,347.8,0.69,0.74,2018-09-07,1224,N,VIIRS,n,1.0NRT,294.8,17.7,D
43.30299,24.37278,347.2,0.69,0.74,2018-09-07,1224,N,VIIRS,n,1.0NRT,294,11.8,D
43.3008,24.37974,352.9,0.69,0.74,2018-09-07,1224,N,VIIRS,n,1.0NRT,294.4,14.6,D
43.67911,24.33703,367,0.68,0.74,2018-09-07,1224,N,VIIRS,h,1.0NRT,298,31.8,D
43.67699,24.33552,367,0.69,0.74,2018-09-07,1224,N,VIIRS,h,1.0NRT,298.2,15.6,D
43.67705,24.32655,336,0.68,0.74,2018-09-07,1224,N,VIIRS,n,1.0NRT,295.5,15.6,D
43.08621,24.17476,301.6,0.5,0.41,2018-09-08,0042,N,VIIRS,n,1.0NRT,287.4,1.2,N
42.71486,24.1705,342.1,0.51,0.41,2018-09-08,0042,N,VIIRS,n,1.0NRT,288,12.3,N
43.81576,27.01056,340.4,0.5,0.49,2018-09-08,1024,N,VIIRS,n,1.0NRT,291.3,5.4,D
43.5134,25.38,347.9,0.6,0.53,2018-09-08,1024,N,VIIRS,n,1.0NRT,302.7,24.4,D
43.51807,25.37772,356.5,0.6,0.53,2018-09-08,1024,N,VIIRS,n,1.0NRT,305.3,24.4,D
43.51611,25.37019,338,0.6,0.53,2018-09-08,1024,N,VIIRS,n,1.0NRT,298.4,24.4,D
43.59925,23.3349,347.5,0.37,0.58,2018-09-08,1024,N,VIIRS,n,1.0NRT,287.6,5.8,D
43.44195,24.34313,367,0.4,0.6,2018-09-08,1206,N,VIIRS,h,1.0NRT,290.8,10.4,D
43.44217,24.34821,348.8,0.4,0.6,2018-09-08,1206,N,VIIRS,n,1.0NRT,288.4,11.3,D
43.43976,24.34398,367,0.4,0.6,2018-09-08,1206,N,VIIRS,h,1.0NRT,292.3,6.3,D
43.44534,24.34359,336.3,0.4,0.6,2018-09-08,1206,N,VIIRS,n,1.0NRT,288.5,6.3,D
43.95084,26.46625,367,0.51,0.66,2018-09-08,1206,N,VIIRS,h,1.0NRT,298,17.4,D
42.7156,24.17163,347.4,0.39,0.36,2018-09-09,0024,N,VIIRS,n,1.0NRT,292,9.5,N
41.91264,26.35872,301.1,0.43,0.38,2018-09-09,0024,N,VIIRS,n,1.0NRT,288.1,0.6,N
42.06187,24.81305,302.1,0.39,0.37,2018-09-09,0024,N,VIIRS,n,1.0NRT,291.1,0.8,N
43.08771,24.17365,306.8,0.39,0.36,2018-09-09,0018,N,VIIRS,n,1.0NRT,288.6,0.7,N
42.32708,26.06357,345.9,0.5,0.66,2018-09-09,1006,N,VIIRS,n,1.0NRT,295.3,5.5,D
42.32653,26.06098,332.8,0.5,0.66,2018-09-09,1006,N,VIIRS,n,1.0NRT,293,2.9,D
43.45084,24.99433,326.9,0.52,0.67,2018-09-09,1006,N,VIIRS,n,1.0NRT,292.9,4.5,D
44.04713,26.72459,367,0.42,0.61,2018-09-09,1006,N,VIIRS,h,1.0NRT,294.5,7.8,D
44.04554,26.71923,367,0.42,0.61,2018-09-09,1006,N,VIIRS,h,1.0NRT,292.9,7.8,D
44.05075,26.71596,336.2,0.42,0.61,2018-09-09,1006,N,VIIRS,n,1.0NRT,291.1,4.5,D
41.4408,23.52402,340.3,0.4,0.44,2018-09-09,1142,N,VIIRS,n,1.0NRT,301.4,8.3,D
41.4404,23.51972,340.6,0.4,0.44,2018-09-09,1142,N,VIIRS,n,1.0NRT,301.6,8.3,D
42.71632,24.17318,345.2,0.44,0.46,2018-09-09,1142,N,VIIRS,n,1.0NRT,300.1,10.6,D
43.35683,23.98705,350.3,0.44,0.46,2018-09-09,1148,N,VIIRS,n,1.0NRT,293.9,7.1,D
43.4042,23.88025,343.2,0.44,0.46,2018-09-09,1148,N,VIIRS,n,1.0NRT,305.8,81.3,D
43.40466,23.88573,367,0.44,0.46,2018-09-09,1148,N,VIIRS,l,1.0NRT,328.7,81.3,D
43.40892,23.88507,349.1,0.44,0.46,2018-09-09,1148,N,VIIRS,n,1.0NRT,313.6,174.8,D
43.55153,23.6186,342.8,0.43,0.46,2018-09-09,1148,N,VIIRS,l,1.0NRT,316.2,36.2,D
43.55109,23.61337,343,0.42,0.46,2018-09-09,1148,N,VIIRS,n,1.0NRT,302.9,36.2,D
43.55532,23.61287,351.8,0.42,0.46,2018-09-09,1148,N,VIIRS,n,1.0NRT,298.9,6.7,D
43.88511,22.80456,305.2,0.53,0.42,2018-09-10,0000,N,VIIRS,n,1.0NRT,286.6,1,N
43.08567,24.17458,303.8,0.46,0.39,2018-09-10,0000,N,VIIRS,n,1.0NRT,287.2,1,N
42.7155,24.17087,334.6,0.45,0.39,2018-09-10,0000,N,VIIRS,n,1.0NRT,291.7,6.8,N
42.71193,24.16997,301.1,0.45,0.39,2018-09-10,0000,N,VIIRS,n,1.0NRT,286.1,6.8,N
42.061,24.81451,302.1,0.43,0.38,2018-09-10,0000,N,VIIRS,n,1.0NRT,291.5,0.6,N
41.55906,23.83268,339.2,0.41,0.37,2018-09-10,1124,N,VIIRS,n,1.0NRT,309.9,2.5,D
43.41238,23.87966,338.9,0.43,0.38,2018-09-10,1124,N,VIIRS,n,1.0NRT,307.7,11.1,D
43.41172,23.8744,336.9,0.43,0.38,2018-09-10,1124,N,VIIRS,n,1.0NRT,305.9,11.1,D
43.41518,23.87358,352.8,0.43,0.38,2018-09-10,1124,N,VIIRS,n,1.0NRT,306,11.1,D
43.59758,23.52544,352.6,0.42,0.38,2018-09-10,1124,N,VIIRS,n,1.0NRT,310,16.7,D
43.60101,23.52465,348.3,0.42,0.38,2018-09-10,1124,N,VIIRS,n,1.0NRT,305.9,16.7,D
43.60035,23.51944,337.1,0.42,0.37,2018-09-10,1124,N,VIIRS,n,1.0NRT,305.9,6.8,D
43.60986,23.53848,330.1,0.42,0.38,2018-09-10,1124,N,VIIRS,l,1.0NRT,305.1,2.5,D
43.6092,23.53331,331.9,0.42,0.38,2018-09-10,1124,N,VIIRS,l,1.0NRT,302,2.5,D
43.73364,24.39322,356.6,0.44,0.39,2018-09-10,1124,N,VIIRS,n,1.0NRT,305.1,12.4,D
43.73784,24.39793,330.8,0.44,0.39,2018-09-10,1124,N,VIIRS,l,1.0NRT,303.5,12.4,D
43.73718,24.39243,344.1,0.44,0.39,2018-09-10,1124,N,VIIRS,n,1.0NRT,308.6,12.4,D
43.74071,24.39163,348.4,0.44,0.39,2018-09-10,1124,N,VIIRS,n,1.0NRT,306.8,12.1,D
43.7063,23.17852,341.7,0.41,0.37,2018-09-10,1124,N,VIIRS,n,1.0NRT,303.7,4,D
43.76241,23.39213,350.1,0.42,0.37,2018-09-10,1124,N,VIIRS,n,1.0NRT,309.1,18.5,D
43.76144,23.39507,335.6,0.42,0.37,2018-09-10,1124,N,VIIRS,n,1.0NRT,302.5,6,D
43.76079,23.3899,336.5,0.42,0.37,2018-09-10,1124,N,VIIRS,n,1.0NRT,305.2,5.9,D
43.76487,23.39422,335,0.42,0.37,2018-09-10,1124,N,VIIRS,n,1.0NRT,301.8,6,D
43.76421,23.38904,340.7,0.42,0.37,2018-09-10,1124,N,VIIRS,n,1.0NRT,306.3,5.9,D
43.76764,23.38821,346.8,0.42,0.37,2018-09-10,1124,N,VIIRS,n,1.0NRT,304.8,6.2,D
43.79576,23.14322,317.2,0.56,0.52,2018-09-10,2342,N,VIIRS,n,1.0NRT,286.7,2.2,N
43.79527,23.1506,304.4,0.56,0.52,2018-09-10,2342,N,VIIRS,n,1.0NRT,286.3,2.2,N
43.79095,23.14291,303.1,0.56,0.52,2018-09-10,2342,N,VIIRS,n,1.0NRT,285.3,1.7,N
43.79047,23.15009,308.5,0.56,0.52,2018-09-10,2342,N,VIIRS,n,1.0NRT,285.8,1.7,N
43.78661,23.13534,306.6,0.56,0.52,2018-09-10,2342,N,VIIRS,n,1.0NRT,285.1,1.4,N
43.08706,24.17324,302.3,0.49,0.49,2018-09-10,2342,N,VIIRS,n,1.0NRT,285.9,1.4,N
42.71474,24.17275,328,0.49,0.48,2018-09-10,2342,N,VIIRS,n,1.0NRT,286,3.4,N
42.71356,24.17124,332.6,0.49,0.48,2018-09-10,2342,N,VIIRS,n,1.0NRT,286.7,4.1,N
43.79372,23.14466,300.1,0.45,0.63,2018-09-11,0124,N,VIIRS,n,1.0NRT,284.7,1.3,N
43.79214,23.14984,313.7,0.46,0.63,2018-09-11,0124,N,VIIRS,n,1.0NRT,284.3,1.3,N
43.78837,23.14113,312.4,0.45,0.63,2018-09-11,0124,N,VIIRS,n,1.0NRT,284.9,1.3,N
43.78291,23.13795,307.9,0.45,0.63,2018-09-11,0124,N,VIIRS,n,1.0NRT,283.8,1.3,N
42.71437,24.17118,330,0.55,0.68,2018-09-11,0124,N,VIIRS,n,1.0NRT,284.1,4.2,N
42.71717,24.17378,318,0.55,0.68,2018-09-11,0124,N,VIIRS,n,1.0NRT,283.4,2,N
42.71109,24.17107,305.6,0.55,0.68,2018-09-11,0124,N,VIIRS,n,1.0NRT,282.3,1.1,N
41.42099,23.23245,296,0.54,0.68,2018-09-11,0124,N,VIIRS,n,1.0NRT,282.1,0.3,N
41.42323,23.23506,295.4,0.54,0.68,2018-09-11,0124,N,VIIRS,n,1.0NRT,281.3,0.2,N
42.3257,24.54058,339.8,0.39,0.36,2018-09-11,1106,N,VIIRS,n,1.0NRT,306.5,2.6,D
42.52971,24.90895,332.9,0.39,0.36,2018-09-11,1106,N,VIIRS,n,1.0NRT,301.3,3.9,D
42.7155,24.17327,339.8,0.39,0.36,2018-09-11,1106,N,VIIRS,n,1.0NRT,300.4,4.9,D
43.67254,25.00885,334.1,0.38,0.36,2018-09-11,1106,N,VIIRS,n,1.0NRT,305.2,2.3,D
43.71354,25.09559,331.9,0.38,0.36,2018-09-11,1106,N,VIIRS,n,1.0NRT,304.8,3.5,D
43.7128,25.09087,351.4,0.38,0.36,2018-09-11,1106,N,VIIRS,n,1.0NRT,305.4,3.5,D
43.59879,24.2705,334.4,0.39,0.36,2018-09-11,1106,N,VIIRS,n,1.0NRT,307.1,3.8,D
43.68285,24.34753,338.3,0.39,0.36,2018-09-11,1106,N,VIIRS,n,1.0NRT,304.4,95.4,D
43.78578,23.84833,338.7,0.39,0.36,2018-09-11,1106,N,VIIRS,n,1.0NRT,297.1,3.2,D
43.78908,23.84728,331.6,0.39,0.36,2018-09-11,1106,N,VIIRS,n,1.0NRT,296.2,3.7,D
43.78841,23.13424,330.8,0.4,0.37,2018-09-11,1106,N,VIIRS,n,1.0NRT,298.3,2,D
43.78796,23.13128,337.8,0.4,0.37,2018-09-11,1106,N,VIIRS,n,1.0NRT,297.4,2.1,D
43.79733,23.16474,346.6,0.4,0.37,2018-09-11,1106,N,VIIRS,n,1.0NRT,305.2,5.9,D
43.66752,24.78433,321.1,0.4,0.6,2018-09-11,2324,N,VIIRS,n,1.0NRT,284.6,1.8,N
43.6625,24.76748,301,0.4,0.6,2018-09-11,2324,N,VIIRS,n,1.0NRT,283.2,1,N
43.66422,24.7855,318.4,0.4,0.6,2018-09-11,2324,N,VIIRS,n,1.0NRT,284,1.2,N
43.65928,24.76912,298.9,0.4,0.6,2018-09-11,2324,N,VIIRS,n,1.0NRT,283.5,1.1,N
43.08665,24.17368,303.1,0.43,0.62,2018-09-11,2324,N,VIIRS,n,1.0NRT,284.8,0.7,N
42.71606,24.16876,303.7,0.42,0.61,2018-09-11,2324,N,VIIRS,n,1.0NRT,278.7,1.9,N
42.71585,24.17426,300.4,0.42,0.61,2018-09-11,2324,N,VIIRS,n,1.0NRT,280.1,1.4,N
42.5292,26.03879,301.2,0.34,0.56,2018-09-11,2324,N,VIIRS,n,1.0NRT,283.4,0.6,N
43.66332,24.78903,309.6,0.33,0.55,2018-09-12,0106,N,VIIRS,n,1.0NRT,284,0.7,N
43.66365,24.76749,302.4,0.33,0.55,2018-09-12,0106,N,VIIRS,n,1.0NRT,284.3,0.7,N
43.65878,24.76514,302.4,0.33,0.55,2018-09-12,0106,N,VIIRS,n,1.0NRT,283.7,0.6,N
43.08478,24.17324,301.2,0.32,0.55,2018-09-12,0106,N,VIIRS,n,1.0NRT,283.6,0.8,N
42.71491,24.17225,367,0.33,0.55,2018-09-12,0106,N,VIIRS,h,1.0NRT,286.3,6.9,N
43.59371,24.82313,345,0.5,0.41,2018-09-12,1048,N,VIIRS,n,1.0NRT,296.2,4.9,D
43.48715,24.28918,348.5,0.53,0.42,2018-09-12,1048,N,VIIRS,n,1.0NRT,302.6,7.8,D
43.48583,24.28288,334.3,0.53,0.42,2018-09-12,1048,N,VIIRS,n,1.0NRT,303.1,7.8,D
43.37736,23.57868,331.2,0.57,0.43,2018-09-12,1048,N,VIIRS,l,1.0NRT,302.5,6.1,D
43.3759,23.57187,337.4,0.57,0.43,2018-09-12,1048,N,VIIRS,n,1.0NRT,303.3,6.1,D
43.38121,23.57711,348.4,0.57,0.43,2018-09-12,1048,N,VIIRS,n,1.0NRT,303.5,6.1,D
43.60511,24.22765,332.2,0.53,0.42,2018-09-12,1048,N,VIIRS,l,1.0NRT,305.9,3,D
43.67896,24.38996,334.9,0.52,0.41,2018-09-12,1048,N,VIIRS,n,1.0NRT,304,6.7,D
43.67767,24.3837,333.8,0.52,0.41,2018-09-12,1048,N,VIIRS,l,1.0NRT,304.9,6.1,D
